date,kappa,C,turnover
2008-07-21,412.46312027716584,12095.011973952149,0.0017980996583010847
2008-07-22,446.52957551708226,12253.583600965141,0.001596003341585047
2008-07-23,432.7333187644376,12211.685124643953,0.005688116540280931
2008-07-24,456.2957920749886,12220.268914092352,0.0017854151978892036
2008-07-25,456.924509136901,12446.808528850388,0.0035263943576764115
2008-07-28,454.38194564964044,12354.72123672796,0.003956942922813941
2008-07-29,462.234143009507,12382.595443643237,0.0017520177986101414
2008-07-30,467.89607374391295,12284.871210013678,0.004282098255626025
2008-07-31,471.52010074719544,12738.77934915809,0.004857884240921782
2008-08-01,461.21467575216656,13119.220072885835,0.005665628394823149
2008-08-04,459.87924487197375,13255.164271951555,0.007971822957901446
2008-08-05,460.96956123126944,12966.001524636984,0.00845677977288331
2008-08-06,450.69082585933904,13136.410138853238,0.0029052862106315053
2008-08-07,465.59147537647624,13656.135422326699,0.005040014963556039
2008-08-08,468.0245005185732,13876.300415804706,0.0033942203566036666
2008-08-11,470.5400905469055,13794.223114661412,0.005405388970223961
2008-08-12,464.34007018915474,13760.905300830485,0.0007595282138927982
2008-08-13,477.30902291900907,13750.79882455043,0.0022218983169948504
2008-08-14,481.4735797471622,13992.162983601367,0.005249637907445356
2008-08-15,491.4721740740563,14033.934103950163,0.0017669303103464602
2008-08-18,493.3243611667146,14152.774112019497,0.0014045221408704976
2008-08-19,511.541705305346,13942.472919212632,0.0047240144109345
2008-08-20,519.9398009712568,14007.529036236749,0.0023052751500591585
2008-08-21,519.4445257966838,14063.94466942425,0.0012881268487731322
2008-08-22,516.8517931095046,13994.536734352487,0.0025192788005366437
2008-08-25,527.504150002758,14296.03004257447,0.0049531593005151045
2008-08-26,533.9032184912724,14339.729055093294,0.0014662660874426164
2008-08-27,526.8592216157417,14962.816196422435,0.005608438567973866
2008-08-28,524.2871118712904,14929.822039847857,0.0016266070368134641
2008-08-29,527.2511572124048,14817.47929296338,0.002012766466703026
2008-09-02,537.0949225713667,15495.066850990816,0.0054470437485650836
2008-09-03,554.0832349566904,15372.683861864436,0.0037650196739538386
2008-09-04,573.4664285316338,15095.14698807917,0.010202699275729605
2008-09-05,583.0423802843231,15052.456571770557,0.0011153231771451888
2008-09-08,588.5141393759042,14972.708826423337,0.005390276187861507
2008-09-09,570.297472183992,14494.983938058524,0.011668356029587629
2008-09-10,571.389297163525,15325.396786597583,0.009108355406106518
2008-09-11,571.8838563075964,15630.440226459383,0.0034523661881120833
2008-09-12,567.1102569630259,15472.774063046432,0.002457858397730602
2008-09-15,608.2436904258293,17379.825881282974,0.04508219169147888
2008-09-16,586.6725689870071,26718.81503332737,0.41030884051660177
2008-09-17,646.880714908146,572000.9929461044,0.6454449518980351
2008-09-18,704.6220189645718,79084.70961689117,0.3250763460408422
2008-09-19,797.3264051178908,38195.72966098663,0.29729253926339616
2008-09-22,849.8043751351101,54330.66132924198,0.17000164600965634
2008-09-23,853.939207838898,38275.610464976024,0.1816361379525497
2008-09-24,868.2371233718075,38866.13973593251,0.002925459961482405
2008-09-25,861.3106571189556,38971.28971162515,0.0016020132762614154
2008-09-26,824.2319283702976,39121.129414597934,0.010726018734581885
2008-09-29,979.207780573959,7086.834107338202,0.35558906649316957
2008-09-30,1159.5602828438043,23951.724946755097,0.32892089683963116
2008-10-01,1151.2251435406456,233814.61794293413,0.1946158319945574
